year,series,series_id,region,region_id,value,value_normalized
2005,Gini - Income distribution inequaity,wealth1,Toscana,ITE1,0.281,0.294737
2006,Gini - Income distribution inequaity,wealth1,Toscana,ITE1,0.279,0.368421
2007,Gini - Income distribution inequaity,wealth1,Toscana,ITE1,0.275,0.352273
2008,Gini - Income distribution inequaity,wealth1,Toscana,ITE1,0.283,0.277778
2009,Gini - Income distribution inequaity,wealth1,Toscana,ITE1,0.276,0.238636
2003,Gini - Income distribution inequaity,wealth1,Trento,ITD2,0.285,0.144330
2004,Gini - Income distribution inequaity,wealth1,Trento,ITD2,0.271,0.037500
2005,Gini - Income distribution inequaity,wealth1,Trento,ITD2,0.253,0.000000
2006,Gini - Income distribution inequaity,wealth1,Trento,ITD2,0.244,0.000000
2007,Gini - Income distribution inequaity,wealth1,Trento,ITD2,0.244,0.000000
2008,Gini - Income distribution inequaity,wealth1,Trento,ITD2,0.28,0.236111
2009,Gini - Income distribution inequaity,wealth1,Trento,ITD2,0.255,0.000000
2003,Gini - Income distribution inequaity,wealth1,Umbria,ITE2,0.288,0.175258
2004,Gini - Income distribution inequaity,wealth1,Umbria,ITE2,0.286,0.225000
2005,Gini - Income distribution inequaity,wealth1,Umbria,ITE2,0.301,0.505263
2006,Gini - Income distribution inequaity,wealth1,Umbria,ITE2,0.305,0.642105
2007,Gini - Income distribution inequaity,wealth1,Umbria,ITE2,0.284,0.454545
2008,Gini - Income distribution inequaity,wealth1,Umbria,ITE2,0.28,0.236111
2009,Gini - Income distribution inequaity,wealth1,Umbria,ITE2,0.271,0.181818
2003,Gini - Income distribution inequaity,wealth1,Valle d'Aosta,ITC2,0.298,0.278351
2004,Gini - Income distribution inequaity,wealth1,Valle d'Aosta,ITC2,0.296,0.350000
2005,Gini - Income distribution inequaity,wealth1,Valle d'Aosta,ITC2,0.256,0.031579
2006,Gini - Income distribution inequaity,wealth1,Valle d'Aosta,ITC2,0.287,0.452632
2007,Gini - Income distribution inequaity,wealth1,Valle d'Aosta,ITC2,0.27,0.295455
2008,Gini - Income distribution inequaity,wealth1,Valle d'Aosta,ITC2,0.31,0.652778
2009,Gini - Income distribution inequaity,wealth1,Valle d'Aosta,ITC2,0.289,0.386364
2003,Gini - Income distribution inequaity,wealth1,Veneto,ITD3,0.283,0.123711
2004,Gini - Income distribution inequaity,wealth1,Veneto,ITD3,0.281,0.162500
2005,Gini - Income distribution inequaity,wealth1,Veneto,ITD3,0.271,0.189474
2006,Gini - Income distribution inequaity,wealth1,Veneto,ITD3,0.277,0.347368
2007,Gini - Income distribution inequaity,wealth1,Veneto,ITD3,0.263,0.215909
2008,Gini - Income distribution inequaity,wealth1,Veneto,ITD3,0.266,0.041667
2009,Gini - Income distribution inequaity,wealth1,Veneto,ITD3,0.257,0.022727
2000,Poverty incidence,wealth2,Abruzzo,ITF1,14.6,0.372881
2001,Poverty incidence,wealth2,Abruzzo,ITF1,5.0,0.478261
2002,Poverty incidence,wealth2,Abruzzo,ITF1,17.9,0.541985
2003,Poverty incidence,wealth2,Abruzzo,ITF1,15.8,0.537037
2004,Poverty incidence,wealth2,Abruzzo,ITF1,16.6,0.494297
2005,Poverty incidence,wealth2,Abruzzo,ITF1,11.8,0.328622
2006,Poverty incidence,wealth2,Abruzzo,ITF1,12.2,0.332000
2007,Poverty incidence,wealth2,Abruzzo,ITF1,13.3,0.411523
2008,Poverty incidence,wealth2,Abruzzo,ITF1,15.4,0.461847
2010,Poverty incidence,wealth2,Abruzzo,ITF1,14.3,0.423868
2000,Poverty incidence,wealth2,Basilicata,ITF5,25.2,0.732203
2001,Poverty incidence,wealth2,Basilicata,ITF5,28.3,0.968379
2002,Poverty incidence,wealth2,Basilicata,ITF5,26.7,0.877863
2003,Poverty incidence,wealth2,Basilicata,ITF5,25.6,0.990741
2004,Poverty incidence,wealth2,Basilicata,ITF5,28.5,0.946768
2005,Poverty incidence,wealth2,Basilicata,ITF5,24.5,0.777385
2006,Poverty incidence,wealth2,Basilicata,ITF5,23.0,0.764000
2007,Poverty incidence,wealth2,Basilicata,ITF5,26.3,0.946502
2008,Poverty incidence,wealth2,Basilicata,ITF5,28.8,1.000000
2009,Poverty incidence,wealth2,Basilicata,ITF5,25.1,0.916058
2010,Poverty incidence,wealth2,Basilicata,ITF5,28.3,1.000000
2000,Poverty incidence,wealth2,Bolzano,ITD1,7.5,0.132203
2001,Poverty incidence,wealth2,Bolzano,ITD1,6.5,0.106719
2002,Poverty incidence,wealth2,Bolzano,ITD1,8.5,0.183206
2003,Poverty incidence,wealth2,Bolzano,ITD1,11.1,0.319444
2004,Poverty incidence,wealth2,Bolzano,ITD1,4.6,0.038023
2005,Poverty incidence,wealth2,Bolzano,ITD1,4.0,0.053004
2006,Poverty incidence,wealth2,Bolzano,ITD1,5.3,0.056000
2007,Poverty incidence,wealth2,Bolzano,ITD1,5.9,0.106996
2008,Poverty incidence,wealth2,Bolzano,ITD1,5.7,0.072289
2009,Poverty incidence,wealth2,Bolzano,ITD1,7.1,0.259124
2010,Poverty incidence,wealth2,Bolzano,ITD1,9.5,0.226337
2000,Poverty incidence,wealth2,Calabria,ITF6,33.1,1.000000
2001,Poverty incidence,wealth2,Calabria,ITF6,25.3,0.849802
2002,Poverty incidence,wealth2,Calabria,ITF6,29.9,1.000000
2003,Poverty incidence,wealth2,Calabria,ITF6,24.2,0.925926
2004,Poverty incidence,wealth2,Calabria,ITF6,25.0,0.813688
2005,Poverty incidence,wealth2,Calabria,ITF6,23.3,0.734982
2006,Poverty incidence,wealth2,Calabria,ITF6,27.8,0.956000
2007,Poverty incidence,wealth2,Calabria,ITF6,22.9,0.806584
2008,Poverty incidence,wealth2,Calabria,ITF6,25.0,0.847390
2009,Poverty incidence,wealth2,Calabria,ITF6,27.4,1.000000
2010,Poverty incidence,wealth2,Calabria,ITF6,26.0,0.905350
2000,Poverty incidence,wealth2,Campania,ITF3,23.1,0.661017
2001,Poverty incidence,wealth2,Campania,ITF3,25.5,0.857708
2002,Poverty incidence,wealth2,Campania,ITF3,23.6,0.759542
2003,Poverty incidence,wealth2,Campania,ITF3,21.2,0.787037
2004,Poverty incidence,wealth2,Campania,ITF3,24.9,0.809886
2005,Poverty incidence,wealth2,Campania,ITF3,27.0,0.865724
2006,Poverty incidence,wealth2,Campania,ITF3,21.2,0.692000
2007,Poverty incidence,wealth2,Campania,ITF3,21.3,0.740741
2008,Poverty incidence,wealth2,Campania,ITF3,25.3,0.859438
2009,Poverty incidence,wealth2,Campania,ITF3,25.1,0.916058
2010,Poverty incidence,wealth2,Campania,ITF3,23.2,0.790123
2000,Poverty incidence,wealth2,Emilia-Romagna,ITD5,3.6,0.000000
2001,Poverty incidence,wealth2,Emilia-Romagna,ITD5,3.8,0.000000
2002,Poverty incidence,wealth2,Emilia-Romagna,ITD5,4.5,0.030534
2003,Poverty incidence,wealth2,Emilia-Romagna,ITD5,4.7,0.023148
2004,Poverty incidence,wealth2,Emilia-Romagna,ITD5,3.6,0.000000
2005,Poverty incidence,wealth2,Emilia-Romagna,ITD5,2.5,0.000000
2006,Poverty incidence,wealth2,Emilia-Romagna,ITD5,3.9,0.000000
2007,Poverty incidence,wealth2,Emilia-Romagna,ITD5,6.2,0.119342
2008,Poverty incidence,wealth2,Emilia-Romagna,ITD5,3.9,0.000000
2009,Poverty incidence,wealth2,Emilia-Romagna,ITD5,4.1,0.149635
2010,Poverty incidence,wealth2,Emilia-Romagna,ITD5,4.5,0.020576
2000,Poverty incidence,wealth2,Friuli-Venezia Giulia,ITD4,9.0,0.183051
2001,Poverty incidence,wealth2,Friuli-Venezia Giulia,ITD4,8.3,0.177866
2002,Poverty incidence,wealth2,Friuli-Venezia Giulia,ITD4,9.8,0.232824
2003,Poverty incidence,wealth2,Friuli-Venezia Giulia,ITD4,9.7,0.254630
2004,Poverty incidence,wealth2,Friuli-Venezia Giulia,ITD4,5.3,0.064639
2005,Poverty incidence,wealth2,Friuli-Venezia Giulia,ITD4,7.2,0.166078
2006,Poverty incidence,wealth2,Friuli-Venezia Giulia,ITD4,8.2,0.172000
2007,Poverty incidence,wealth2,Friuli-Venezia Giulia,ITD4,6.6,0.135802
2008,Poverty incidence,wealth2,Friuli-Venezia Giulia,ITD4,6.4,0.100402
2009,Poverty incidence,wealth2,Friuli-Venezia Giulia,ITD4,7.8,0.284672
2010,Poverty incidence,wealth2,Friuli-Venezia Giulia,ITD4,5.6,0.065844
2000,Poverty incidence,wealth2,Lazio,ITE4,12.5,0.301695
2001,Poverty incidence,wealth2,Lazio,ITE4,11.1,0.288538
2002,Poverty incidence,wealth2,Lazio,ITE4,7.7,0.152672
2003,Poverty incidence,wealth2,Lazio,ITE4,6.5,0.106481
2004,Poverty incidence,wealth2,Lazio,ITE4,8.1,0.171103
2005,Poverty incidence,wealth2,Lazio,ITE4,6.8,0.151943
2006,Poverty incidence,wealth2,Lazio,ITE4,7.0,0.124000
2007,Poverty incidence,wealth2,Lazio,ITE4,7.9,0.189300
2008,Poverty incidence,wealth2,Lazio,ITE4,8.0,0.164659
2009,Poverty incidence,wealth2,Lazio,ITE4,6.0,0.218978
2010,Poverty incidence,wealth2,Lazio,ITE4,6.6,0.106996
2000,Poverty incidence,wealth2,Liguria,ITC3,8.8,0.176271
2001,Poverty incidence,wealth2,Liguria,ITC3,6.6,0.110672
2002,Poverty incidence,wealth2,Liguria,ITC3,4.7,0.038168
2003,Poverty incidence,wealth2,Liguria,ITC3,6.3,0.097222
2004,Poverty incidence,wealth2,Liguria,ITC3,5.8,0.083650
2005,Poverty incidence,wealth2,Liguria,ITC3,5.2,0.095406
2006,Poverty incidence,wealth2,Liguria,ITC3,6.1,0.088000
2007,Poverty incidence,wealth2,Liguria,ITC3,9.5,0.255144
2008,Poverty incidence,wealth2,Liguria,ITC3,6.4,0.100402
2009,Poverty incidence,wealth2,Liguria,ITC3,4.8,0.175182
2010,Poverty incidence,wealth2,Liguria,ITC3,6.9,0.119342
2000,Poverty incidence,wealth2,Lombardia,ITC4,5.0,0.047458
2001,Poverty incidence,wealth2,Lombardia,ITC4,4.7,0.035573
2002,Poverty incidence,wealth2,Lombardia,ITC4,3.7,0.000000
2003,Poverty incidence,wealth2,Lombardia,ITC4,4.5,0.013889
2004,Poverty incidence,wealth2,Lombardia,ITC4,3.7,0.003802
2005,Poverty incidence,wealth2,Lombardia,ITC4,3.7,0.042403
2006,Poverty incidence,wealth2,Lombardia,ITC4,4.7,0.032000
2007,Poverty incidence,wealth2,Lombardia,ITC4,4.8,0.061728
2008,Poverty incidence,wealth2,Lombardia,ITC4,4.4,0.020080
2009,Poverty incidence,wealth2,Lombardia,ITC4,4.4,0.160584
2010,Poverty incidence,wealth2,Lombardia,ITC4,4.0,0.000000
2000,Poverty incidence,wealth2,Marche,ITE3,5.8,0.074576
2001,Poverty incidence,wealth2,Marche,ITE3,6.1,0.090909
2002,Poverty incidence,wealth2,Marche,ITE3,4.9,0.045802
2003,Poverty incidence,wealth2,Marche,ITE3,5.8,0.074074
2004,Poverty incidence,wealth2,Marche,ITE3,7.7,0.155894
2005,Poverty incidence,wealth2,Marche,ITE3,5.4,0.102473
2006,Poverty incidence,wealth2,Marche,ITE3,5.9,0.080000
2007,Poverty incidence,wealth2,Marche,ITE3,6.3,0.123457
2008,Poverty incidence,wealth2,Marche,ITE3,5.4,0.060241
2009,Poverty incidence,wealth2,Marche,ITE3,7.0,0.255474
2010,Poverty incidence,wealth2,Marche,ITE3,8.5,0.185185
2000,Poverty incidence,wealth2,Molise,ITF2,22.0,0.623729
2001,Poverty incidence,wealth2,Molise,ITF2,29.1,1.000000
2002,Poverty incidence,wealth2,Molise,ITF2,26.2,0.858779
2003,Poverty incidence,wealth2,Molise,ITF2,23.2,0.879630
2004,Poverty incidence,wealth2,Molise,ITF2,22.4,0.714829
2005,Poverty incidence,wealth2,Molise,ITF2,21.5,0.671378
2006,Poverty incidence,wealth2,Molise,ITF2,18.6,0.588000
2007,Poverty incidence,wealth2,Molise,ITF2,13.6,0.423868
2008,Poverty incidence,wealth2,Molise,ITF2,24.4,0.823293
2009,Poverty incidence,wealth2,Molise,ITF2,17.8,0.649635
2010,Poverty incidence,wealth2,Molise,ITF2,16.0,0.493827
2000,Poverty incidence,wealth2,Piemonte,ITC1,6.1,0.084746
2001,Poverty incidence,wealth2,Piemonte,ITC1,5.6,0.071146
2002,Poverty incidence,wealth2,Piemonte,ITC1,6.9,0.122137
2003,Poverty incidence,wealth2,Piemonte,ITC1,7.1,0.134259
2004,Poverty incidence,wealth2,Piemonte,ITC1,6.4,0.106464
2005,Poverty incidence,wealth2,Piemonte,ITC1,7.1,0.162544
2006,Poverty incidence,wealth2,Piemonte,ITC1,6.4,0.100000
2007,Poverty incidence,wealth2,Piemonte,ITC1,6.6,0.135802
2008,Poverty incidence,wealth2,Piemonte,ITC1,6.1,0.088353
2009,Poverty incidence,wealth2,Piemonte,ITC1,5.9,0.215328
2010,Poverty incidence,wealth2,Piemonte,ITC1,5.3,0.053498
2000,Poverty incidence,wealth2,Puglia,ITF4,22.3,0.633898
2001,Poverty incidence,wealth2,Puglia,ITF4,25.0,0.837945
2002,Poverty incidence,wealth2,Puglia,ITF4,21.4,0.675573
2003,Poverty incidence,wealth2,Puglia,ITF4,20.4,0.750000
2004,Poverty incidence,wealth2,Puglia,ITF4,25.2,0.821293
2005,Poverty incidence,wealth2,Puglia,ITF4,19.4,0.597173
2006,Poverty incidence,wealth2,Puglia,ITF4,19.8,0.636000
2007,Poverty incidence,wealth2,Puglia,ITF4,20.2,0.695473
2008,Poverty incidence,wealth2,Puglia,ITF4,18.5,0.586345
2009,Poverty incidence,wealth2,Puglia,ITF4,21.0,0.766423
2010,Poverty incidence,wealth2,Puglia,ITF4,21.1,0.703704
2000,Poverty incidence,wealth2,Sardegna,ITG2,19.9,0.552542
2001,Poverty incidence,wealth2,Sardegna,ITG2,22.1,0.723320
2002,Poverty incidence,wealth2,Sardegna,ITG2,16.8,0.500000
2003,Poverty incidence,wealth2,Sardegna,ITG2,13.3,0.421296
2004,Poverty incidence,wealth2,Sardegna,ITG2,15.4,0.448669
2005,Poverty incidence,wealth2,Sardegna,ITG2,15.9,0.473498
2006,Poverty incidence,wealth2,Sardegna,ITG2,16.9,0.520000
2007,Poverty incidence,wealth2,Sardegna,ITG2,22.9,0.806584
2008,Poverty incidence,wealth2,Sardegna,ITG2,19.4,0.622490
2009,Poverty incidence,wealth2,Sardegna,ITG2,21.4,0.781022
2010,Poverty incidence,wealth2,Sardegna,ITG2,18.5,0.596708
2000,Poverty incidence,wealth2,Sicilia,ITG1,24.6,0.711864
2001,Poverty incidence,wealth2,Sicilia,ITG1,24.4,0.814229
2002,Poverty incidence,wealth2,Sicilia,ITG1,21.2,0.667939
2003,Poverty incidence,wealth2,Sicilia,ITG1,25.8,1.000000
2004,Poverty incidence,wealth2,Sicilia,ITG1,29.9,1.000000
2005,Poverty incidence,wealth2,Sicilia,ITG1,30.8,1.000000
2006,Poverty incidence,wealth2,Sicilia,ITG1,28.9,1.000000
2007,Poverty incidence,wealth2,Sicilia,ITG1,27.6,1.000000
2008,Poverty incidence,wealth2,Sicilia,ITG1,28.8,1.000000
2009,Poverty incidence,wealth2,Sicilia,ITG1,24.2,0.883212
2010,Poverty incidence,wealth2,Sicilia,ITG1,27.0,0.946502
2000,Poverty incidence,wealth2,Toscana,ITE1,6.7,0.105085
2001,Poverty incidence,wealth2,Toscana,ITE1,5.4,0.063241
2002,Poverty incidence,wealth2,Toscana,ITE1,5.8,0.080153
2003,Poverty incidence,wealth2,Toscana,ITE1,4.2,0.000000
2004,Poverty incidence,wealth2,Toscana,ITE1,5.5,0.072243
2005,Poverty incidence,wealth2,Toscana,ITE1,4.6,0.074205
2006,Poverty incidence,wealth2,Toscana,ITE1,6.8,0.116000
2007,Poverty incidence,wealth2,Toscana,ITE1,4.0,0.028807
2008,Poverty incidence,wealth2,Toscana,ITE1,5.3,0.056225
2009,Poverty incidence,wealth2,Toscana,ITE1,5.5,0.200730
2010,Poverty incidence,wealth2,Toscana,ITE1,5.3,0.053498
2000,Poverty incidence,wealth2,Trento,ITD2,7.0,0.115254
2001,Poverty incidence,wealth2,Trento,ITD2,5.7,0.075099
2002,Poverty incidence,wealth2,Trento,ITD2,11.2,0.286260
2003,Poverty incidence,wealth2,Trento,ITD2,6.8,0.120370
2004,Poverty incidence,wealth2,Trento,ITD2,9.9,0.239544
2005,Poverty incidence,wealth2,Trento,ITD2,6.1,0.127208
2006,Poverty incidence,wealth2,Trento,ITD2,7.1,0.128000
2007,Poverty incidence,wealth2,Trento,ITD2,4.5,0.049383
2008,Poverty incidence,wealth2,Trento,ITD2,5.8,0.076305
2009,Poverty incidence,wealth2,Trento,ITD2,9.7,0.354015
2010,Poverty incidence,wealth2,Trento,ITD2,5.9,0.078189
2000,Poverty incidence,wealth2,Umbria,ITE2,12.2,0.291525
2001,Poverty incidence,wealth2,Umbria,ITE2,9.2,0.213439
2002,Poverty incidence,wealth2,Umbria,ITE2,6.4,0.103053
2003,Poverty incidence,wealth2,Umbria,ITE2,8.7,0.208333
2004,Poverty incidence,wealth2,Umbria,ITE2,9.1,0.209125
2005,Poverty incidence,wealth2,Umbria,ITE2,7.3,0.169611
2006,Poverty incidence,wealth2,Umbria,ITE2,7.3,0.136000
2007,Poverty incidence,wealth2,Umbria,ITE2,7.3,0.164609
2008,Poverty incidence,wealth2,Umbria,ITE2,6.2,0.092369
2009,Poverty incidence,wealth2,Umbria,ITE2,5.3,0.193431
2010,Poverty incidence,wealth2,Umbria,ITE2,4.9,0.037037
2000,Poverty incidence,wealth2,Valle d'Aosta,ITC2,7.4,0.128814
2001,Poverty incidence,wealth2,Valle d'Aosta,ITC2,8.9,0.201581
2002,Poverty incidence,wealth2,Valle d'Aosta,ITC2,7.0,0.125954
2003,Poverty incidence,wealth2,Valle d'Aosta,ITC2,7.7,0.162037
2004,Poverty incidence,wealth2,Valle d'Aosta,ITC2,6.0,0.091255
2005,Poverty incidence,wealth2,Valle d'Aosta,ITC2,6.8,0.151943
2006,Poverty incidence,wealth2,Valle d'Aosta,ITC2,8.5,0.184000
2007,Poverty incidence,wealth2,Valle d'Aosta,ITC2,6.5,0.131687
2008,Poverty incidence,wealth2,Valle d'Aosta,ITC2,7.6,0.148594
2009,Poverty incidence,wealth2,Valle d'Aosta,ITC2,6.1,0.222628
2010,Poverty incidence,wealth2,Valle d'Aosta,ITC2,7.5,0.144033
2000,Poverty incidence,wealth2,Veneto,ITD3,5.9,0.077966
2001,Poverty incidence,wealth2,Veneto,ITD3,4.3,0.019763
2002,Poverty incidence,wealth2,Veneto,ITD3,3.9,0.007634
2003,Poverty incidence,wealth2,Veneto,ITD3,4.2,0.000000
2004,Poverty incidence,wealth2,Veneto,ITD3,4.6,0.038023
2005,Poverty incidence,wealth2,Veneto,ITD3,4.5,0.070671
2006,Poverty incidence,wealth2,Veneto,ITD3,5.0,0.044000
2007,Poverty incidence,wealth2,Veneto,ITD3,3.3,0.000000
2008,Poverty incidence,wealth2,Veneto,ITD3,4.5,0.024096
2009,Poverty incidence,wealth2,Veneto,ITD3,4.4,0.160584
2010,Poverty incidence,wealth2,Veneto,ITD3,5.3,0.053498
2000,Satisfaction with economic situation,wealth3,Abruzzo,ITF1,60.5,0.545171
2001,Satisfaction with economic situation,wealth3,Abruzzo,ITF1,6.1,0.521866
2002,Satisfaction with economic situation,wealth3,Abruzzo,ITF1,59.3,0.543353
